"Y","E1","E2","E3","E4","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20"
144.529788629477,7.40743745933287,5.28685333672911,5.55716349394061,9.34738611569628,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
289.742726598947,8.57070142752491,6.8015518435277,6.30962456343696,6.27013065037318,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1
261.719743659354,6.08264573500492,6.4369229960721,8.87060973444022,7.09325146279298,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0
302.11623601236,8.39875019039027,5.33542117103934,6.90825503785163,6.2415190145839,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
319.034089684324,6.1930838227272,5.55739541887306,9.97237902134657,7.30388070689514,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0
239.117065752087,6.9189873628784,5.60313539579511,8.84611231856979,5.17299540457316,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
173.860685768045,5.97621927619912,8.1755129864905,7.06096198409796,7.79863447183743,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
247.784585416907,7.29994570603594,9.66339815640822,9.59367324365303,7.70967770367861,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
138.55857732138,7.6919762196485,8.08231900562532,6.38779945089482,9.70871410798281,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
172.539325012317,8.16907265572809,7.55164781701751,5.2152875228785,8.69653864298016,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,1,0
266.470908745359,5.23266455973499,9.74324955721386,5.97787032136694,9.6235862490721,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
283.463993730073,6.49785466841422,6.40117383911274,8.44906488317065,9.86116225016303,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
277.1341793435,7.75683961925097,8.89710609917529,9.98719469993375,7.19994323793799,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
172.068957718565,8.93336693872698,8.80050325184129,8.17820206633769,5.48135253950022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193.644643694936,5.17252703080885,7.60837788227946,8.7891851994209,7.91812385665253,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
187.317382522524,8.71016244986095,6.48054463556036,8.32119630998932,8.74962206347845,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
280.816895115838,8.03759436588734,5.91385299805552,9.01579389930703,6.86381643987261,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
236.321762352177,5.25887312251143,7.7047208417207,6.55938027077354,5.04868607153185,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1
198.309533106375,9.0608781168703,8.25927347643301,5.75446828152053,8.24296416598372,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
216.479215878597,8.21263678255491,5.80434989533387,5.01097505912185,5.59710886212997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
164.309576734239,5.89060829370283,9.63973993086256,8.93761602463201,7.45743621722795,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
288.039042335608,8.99826274719089,9.54468739917502,9.00521731935441,9.40445947810076,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
293.548699091898,5.44067452428862,6.79749028175138,9.83189241844229,6.07285636942834,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
227.900430611524,7.5198344909586,9.56121006514877,5.27870243648067,8.45197318936698,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
197.386426813806,9.88620541873388,6.55795916332863,7.21791646094061,5.54146067472175,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
190.088335181742,9.73442826420069,6.12009409349412,8.11760676908307,9.54149240977131,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
222.336839407619,9.46456012898125,9.710771656828,7.673853286542,5.74757221853361,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
340.982591651079,9.65785988722928,8.65485954564065,7.60439764242619,8.44920408213511,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
180.990900523468,6.07295372756198,8.32133688847534,7.22322630928829,7.47552573913708,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0
162.419463780399,8.65883271791972,9.07019558944739,6.53332523652352,8.40513344854116,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
199.91645235302,6.01202987018041,5.38882573368028,6.96164955967106,5.38921562838368,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1
234.840259806856,5.88104774127714,7.56247293553315,9.64018020429648,9.34693499584682,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
179.405303096365,5.83904222468846,7.74260252248496,6.69337389408611,5.01058052177541,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
185.29358873524,6.68184298090637,7.18666883418337,9.20301062986255,8.64573745639063,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0
229.915252836363,6.06566846719943,8.90677705872804,6.55621248646639,6.11053796019405,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0
300.617109451995,8.53558087721467,7.4542106105946,5.27909636031836,7.79646765207872,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
214.021182344942,5.29947932809591,8.54721650597639,6.8627218354959,7.72345836274326,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
138.239076157894,8.44654996064492,5.05023024161346,6.58383102621883,6.53400617651641,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
235.215848694707,9.5076827541925,8.42465895577334,7.28447980247438,6.46877651917748,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
194.612268920365,5.07350489380769,5.60698977089487,8.26112463837489,5.00661768368445,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
356.707832870532,6.21493860147893,8.72905615950003,9.57575379870832,7.48271072749048,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
271.24834530471,7.73841992719099,7.01784864766523,5.65956257167272,5.6410632294137,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0
290.896975469729,8.90349921188317,9.19769554631785,9.84350816928782,5.94715728424489,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
249.961095296443,8.4029773552902,9.2941781366244,8.72785328887403,9.37269493937492,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
261.673035490658,7.84148500533774,6.23473634361289,6.40485678217374,8.24191829771735,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
224.307296870538,5.98845263128169,7.38913957495242,9.51931160641834,9.1625073144678,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0
178.60797873283,7.51420498592779,5.59719007229432,6.35393198346719,6.7718447977677,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
191.781428660471,9.54582671634853,7.55479452665895,5.77951423241757,5.21787316421978,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0
239.940914406393,8.98391056689434,8.53457781369798,9.65930242207833,9.15703779086471,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
195.224671071746,7.81270316336304,7.53232632181607,7.19592952053063,5.60143730486743,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
269.641030389032,8.35755386971869,9.26738669280894,8.54516992811114,7.53862922079861,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
275.663541341673,7.60482089477591,9.86941145500168,7.38103091833182,7.58927093236707,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
203.68637231594,5.46257792157121,9.93016220978461,7.88613472133875,7.86702044890262,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
186.226912838816,5.09354400332086,6.00304104271345,9.29127897485159,5.35889735328965,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1
192.827505034212,7.46483721653931,6.24293838511221,5.97397120902315,7.11406757007353,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
215.202886188442,6.88073871075176,7.48559371801093,5.45811271993443,5.51869696588255,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257.379150920466,7.35324345645495,9.91825817502104,5.94135825289413,5.97893813508563,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
230.371395173262,5.36789408652112,7.06777437473647,9.98539759311825,8.81251144455746,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1
183.180451651585,9.05812576296739,7.28047698736191,6.76048032939434,6.89628022955731,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
149.688300593972,9.36329589574598,5.54827058454975,6.30260861711577,7.78595239156857,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1
200.70781076337,5.23975847405382,8.58804270625114,8.0879072798416,6.40673276502639,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
304.952631842674,6.37583899078891,7.76910073473118,5.46126393950544,9.75043579004705,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
114.703732629937,8.10189181240276,6.34215299389325,5.16166300629266,7.05527471844107,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,1
191.060344863897,5.84160681813955,9.50680652051233,5.27938909479417,6.69524228665978,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0
277.421392972845,5.04489065147936,6.3882295822259,8.94830136559904,8.89320515212603,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
280.067975805586,9.6937889046967,9.87282978487201,6.21577882673591,7.6132499659434,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
253.845036848556,6.36249142000452,6.98094716412015,8.7759687367361,8.65515581914224,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0
209.882148377484,8.53158610174432,7.7054907521233,8.57119844178669,6.60636754706502,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0
304.469127299123,5.506403822219,7.09076906437986,7.95320796663873,7.07773578935303,0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0
262.745056982284,8.0672126961872,9.08724008128047,7.94945355155505,7.86864507826976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
162.594137610255,7.81550661078654,5.67538185510784,6.44704551901668,9.70760155818425,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
199.842501540969,6.76389362779446,7.72267958032899,9.2962745251134,8.30656868987717,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
308.30180873234,8.42694963444956,9.25882280920632,8.60381130827591,6.67908065137453,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1
242.100405102221,7.3024985275697,6.29982199170627,8.90137837384827,9.51054759207182,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
291.007145084172,8.03279026877135,8.3136710873805,8.72803854523227,6.57028472051024,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0
252.75002458373,6.48577406071126,7.85432927194051,6.12340863794088,7.15498535661027,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0
232.155876242063,5.84585743257776,8.77493384294212,6.45972918835469,9.31858222582377,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
290.847308230246,6.70238735037856,8.20582563639618,5.67297177971341,7.4971164308954,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
298.2268941873,8.91783199855126,5.23465367848985,7.27857657475397,8.66748977219686,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
142.755485506247,5.70570490788668,5.38182951044291,5.54085849667899,6.71008284669369,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
308.555569237573,8.34169963840395,9.44352054968476,9.68835349660367,8.29599924385548,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
192.051547770104,9.52715829364024,8.02494710078463,5.74113380629569,5.49507985357195,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
183.894714361385,5.29193676775321,6.85947378748097,5.97588856238872,7.18846077099442,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
193.340435563987,6.11552647431381,5.10547022684477,9.68922908999957,5.96688622841612,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
225.587187637788,8.25336154084653,6.97804196737707,5.70163980242796,6.543563765008,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0
160.91827428379,5.12751101632603,8.33813055651262,9.43619749858044,9.12244267296046,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
316.32887170341,8.28991208109073,7.41270670318045,9.7958289179951,7.06465447554365,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
264.195638461456,9.79149302118458,6.32795899291523,6.98865345097147,7.20781656331383,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
334.355603155458,8.91019204747863,9.70091841649264,9.08141205669381,9.37880852026865,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0
262.704957796329,7.34150040545501,7.48279971536249,8.72720554354601,8.63923092838377,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
260.353885245475,7.31431148364209,7.18934891163372,7.97395235160366,7.41391342831776,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
220.264327841356,6.08869157498702,7.01897264108993,6.49736604420468,7.58820440620184,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
269.450832639059,6.71630536555313,7.14561288827099,8.99265283253044,8.63413461949676,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
170.366569245798,6.12259092042223,9.70555819687434,6.93703702068888,8.18944207276218,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
284.360355285391,6.96615201537497,7.99160573631525,7.70669369376265,7.12536066654138,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
253.309365053191,8.66314837126993,9.21782803838141,5.46054558013566,5.73538263211958,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
199.243557029646,6.18406069115736,5.82141367136501,5.96324973506853,6.46683391765691,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
222.789375837498,7.62204193277285,8.43374140327796,7.65272633871064,9.82912955689244,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208.437501050644,6.50346504757181,9.57739281700924,9.0158356318716,5.09983076364733,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0
182.004491460387,5.58261033031158,9.42429174901918,9.81287387898192,9.00133111863397,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
178.007667926637,7.04637604067102,9.42719108425081,6.24006687779911,9.71862176666036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
144.361472369252,6.34909870917909,7.4621496105101,6.09433603822254,6.58187022898346,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
164.225300737512,9.40254313289188,5.00877874088474,9.0528043708764,6.78181295399554,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0
251.165996220218,7.11099938605912,9.39270852832124,9.55072797252797,9.03517178609036,0,0,1,1,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0
165.653829996995,7.18541053705849,5.79560447833501,5.32208443852141,8.19220489473082,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0
188.845645093946,6.33539148955606,5.06781333941035,8.90714879729785,5.74645874206908,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
201.1935246796,7.38728729542345,7.43407253408805,7.06562586012296,5.42234651744366,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0
199.315275755133,5.29236990725622,8.7542851769831,7.73432083777152,7.35760881449096,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
209.661811143812,7.5334635481704,8.80308036576025,9.62408906430937,8.55962928268127,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0
233.715458939603,6.03374288184568,7.13902481482364,9.61335707572289,9.11216395092197,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
290.064508609803,5.371219253866,8.18493294296786,6.01558976224624,8.36000613868237,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1
197.915887737294,6.1485999438446,7.2809983510524,5.60676603694446,8.93355366541073,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
166.444157546152,9.09651593305171,9.52840401092544,7.6857680012472,8.8808807451278,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
276.713379978964,5.62221910571679,5.28813484124839,5.66888325149193,6.91657462739386,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
203.256995309442,6.57896660733968,7.74802810046822,9.66142282355577,9.04983998974785,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
188.142653914767,5.36661011399701,5.6033432285767,9.07691559637897,8.11583757167682,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
321.624924813348,9.78588863275945,5.84394131205045,7.96775461407378,7.95776253566146,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
326.892237388262,9.23115268349648,5.89159861789085,9.32311361306347,7.48171294340864,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
233.58425337938,7.88406971143559,8.87544526951388,7.01019901200198,8.30137916491367,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
248.71908878675,8.30164345214143,9.16120093781501,5.66977648995817,5.59719354030676,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
224.78922450928,6.85417134431191,8.14508787938394,8.22003139997832,7.33346789842471,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0
150.483654268781,6.16271271137521,5.578428437002,8.34248070139438,8.58215240179561,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1
196.486438838553,7.34236778109334,5.93622889835387,6.68455129838549,9.5673476497177,0,1,0,1,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0
246.484693004021,8.70644285227172,9.38580207526684,8.08137705782428,7.41546145291068,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
207.979003787279,8.02786529180594,7.30474862037227,6.42147360485978,5.24321769946255,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143.854553058028,6.72579065547325,8.06308828527108,6.01929388823919,7.74374077678658,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
229.315503670604,5.90321594616398,7.17000862467103,8.17065791925415,9.15141888312064,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
159.67089010991,5.34811761579476,8.82137907785363,6.74448294681497,6.44859629566781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
409.948515093425,8.70793912908994,9.93895597057417,8.04353456594981,9.10233501228504,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
158.009317893109,7.66672857571393,5.8231471455656,7.40865072235465,7.18543167691678,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1
225.080141688286,9.96362235746346,5.053806216456,9.21280835755169,9.78356120293029,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
303.242908043839,8.76764396089129,5.32513612066396,7.51648263889365,5.70294564357027,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
329.46862822323,5.14951376360841,7.65013648197055,9.17834118939936,7.93508594040759,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
164.85700056296,6.63304357556626,7.58973693475127,5.15049143694341,9.46625500917435,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0
344.530555816423,9.01614764938131,8.45391803304665,9.66224887641147,8.82173634832725,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0
260.395496616991,5.57734228670597,7.42196755250916,9.05826907604933,8.09558841749094,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
195.815313345023,7.12982451892458,6.93286169087514,8.69876433513127,5.51477685221471,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
140.499497611749,9.48830239591189,5.21055157645606,5.01133759156801,9.42709487513639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270.62846522428,9.56713563064113,8.70010159211233,8.44748235773295,7.13698448729701,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
273.838411157454,8.68609337252565,8.07338399463333,8.45757448929362,7.75718149263412,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
213.208185981705,8.2033387827687,6.76462848670781,6.1300565302372,7.89091483340599,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
230.856871617847,5.20816578296944,7.78172677848488,6.59020004211925,8.07112013804726,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
193.463323527567,7.64571699779481,6.20370721910149,6.34530077921227,7.68063574447297,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0
234.726289458706,5.15916393953376,5.23925520246848,5.74489300255664,9.41360979340971,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
234.346989002094,5.79171692137606,9.71961288829334,8.40668912511319,7.8863151371479,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0
198.222661745842,7.03528265585192,6.52706327848136,9.63823505560867,5.82029630546458,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
312.191946644201,5.05530582973734,8.45785502577201,5.84751129848883,8.07182646705769,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
265.808482935537,9.01655671535991,6.89247909234837,6.37540943687782,6.75546675804071,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1
294.609464077777,8.47915264079347,8.48817771649919,9.5701562508475,7.75490646716207,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0
254.865274562148,7.14022050495259,7.85594390355982,7.25845514098182,8.57354791369289,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
247.822570961112,9.21755071962252,7.19087956822477,5.91533013270237,5.86001651943661,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
208.435728306574,8.20935274241492,5.65964320558123,7.79224731260911,9.86706031952053,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
315.330743485874,7.7803588914685,9.50140566914342,8.29562625614926,9.39968377235346,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
262.128750314516,9.59436218603514,6.01125591550954,5.2391191618517,6.59757319721393,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
250.200434687418,6.04071755660698,7.66635456588119,9.40665874979459,8.62480893265456,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
218.743612752673,6.98762592161074,9.07747943536378,6.2590508221183,7.28823223034851,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
218.726623708311,7.16788929770701,5.68898939643987,9.17139874538407,5.45452301506884,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0
319.751603685353,9.81892843381502,9.66796614811756,6.73331968020648,9.5779932255391,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
275.586907518933,8.36451268871315,6.59044754924253,9.57132158102468,6.21374354697764,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
263.830775412448,6.11769927898422,9.21631093951873,5.14553385786712,7.90136497002095,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0
183.065470261757,6.34448824916035,9.78746440261602,7.80190029647201,8.16827708971687,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0
289.236186197982,9.79179751360789,6.70972203603014,7.72803919971921,7.60366522707045,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0
202.273055886782,7.96328937634826,9.74150926689617,9.60121746873483,8.09880637098104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
147.765192574287,8.27550686546601,6.2359663459938,6.97754136752337,6.11338208895177,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0
249.736418367515,9.51999826123938,8.94961236044765,5.9914154233411,8.86080096359365,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1
199.577652682033,8.0838526727166,6.86870351084508,5.20349259488285,8.14755197847262,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,1,0,1,0
191.567276577191,8.45706781023182,5.50297974608839,5.69951921468601,5.78625865280628,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
203.870466639862,5.64580684877001,7.8121770825237,7.76244102278724,7.82326791086234,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0
283.683955769779,6.14395513664931,5.27254768065177,9.01208634721115,6.87670732382685,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
242.357557623506,7.88015226949938,9.70410416135564,7.06533586489968,7.89715815451927,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
246.757002332627,6.82661196566187,9.74322975496762,5.91669497895055,6.43496872391552,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1
219.882310369779,5.65390209085308,5.96423465292901,6.3786800566595,8.97894841153175,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231.594709386618,9.47066989610903,9.15691274683923,6.19971930864267,6.95798853063025,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0
238.500610996773,6.92062307149172,8.3855768549256,9.00831705424935,7.44311909656972,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
301.570910453354,7.22056829021312,9.99499876750633,9.3227352690883,7.53540993202478,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1
267.035866485359,7.28024941170588,8.38306548306718,9.35857791337185,5.24936110829003,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1
